,geographic_name,site_type,longitude,latitude,geometry,date_mod,geo_database,google_maps,open_street_maps,aerial_photograph,cartographic_sheet,dictionary
1931,el vergel,,-75.83831163332553,3.602193393948041,POINT Z (-75.83831163332553 3.602193393948041 0),2016-09-09T00:00:00+00:00,True,False,False,False,False,False
1932,catalina,,-75.80790291010561,3.6072350365714083,POINT Z (-75.80790291010561 3.607235036571408 0),2016-09-09T00:00:00+00:00,True,False,False,False,False,False
1933,la albania,,-75.85979849076284,3.6071448414574974,POINT Z (-75.85979849076284 3.607144841457497 0),2016-09-09T00:00:00+00:00,True,False,False,False,False,False
1934,la cueva,,-75.85978870257846,3.607879449845686,POINT Z (-75.85978870257846 3.607879449845686 0),2016-09-09T00:00:00+00:00,True,False,False,False,False,True
1935,balsora,,-75.81029992401078,3.61080679018552,POINT Z (-75.81029992401078 3.61080679018552 0),2016-09-09T00:00:00+00:00,True,False,False,False,False,False
1936,el plan,,-75.85220929566795,3.6116385876183883,POINT Z (-75.85220929566795 3.611638587618388 0),2016-09-09T00:00:00+00:00,True,False,False,False,False,False
1937,la profunda,,-75.83607187837829,3.612583707819529,POINT Z (-75.83607187837829 3.612583707819529 0),2016-09-09T00:00:00+00:00,True,False,False,False,False,False
1938,el prodigio,,-75.82639841768147,3.613280185811486,POINT Z (-75.82639841768147 3.613280185811486 0),2016-09-09T00:00:00+00:00,True,False,False,False,False,True
1939,albania,,-75.8447283082224,3.613821178415433,POINT Z (-75.8447283082224 3.613821178415433 0),2016-09-09T00:00:00+00:00,True,False,False,False,False,False
1940,el aguacero,,-75.85728577924597,3.613832361074762,POINT Z (-75.85728577924597 3.613832361074762 0),2016-09-09T00:00:00+00:00,True,False,False,False,False,False
1941,las garras,,-75.83477325124069,3.6179808534858777,POINT Z (-75.83477325124069 3.617980853485878 0),2016-09-09T00:00:00+00:00,True,False,False,False,False,False
1942,el berlín,,-75.84480331689551,3.6199781404633185,POINT Z (-75.84480331689551 3.619978140463318 0),2016-09-09T00:00:00+00:00,True,False,False,False,False,False
1943,finca el prodigio,Finca,-75.81208020448413,3.6215964636694467,POINT Z (-75.81208020448413 3.621596463669447 0),2016-09-09T00:00:00+00:00,True,False,False,False,False,False
1944,el volantín,,-75.80395196711298,3.6219946084277472,POINT Z (-75.80395196711298 3.621994608427747 0),2016-09-09T00:00:00+00:00,True,False,False,False,False,False
1945,finca cueva loca,Finca,-75.807298315881,3.625288925056461,POINT Z (-75.807298315881 3.625288925056461 0),2016-09-09T00:00:00+00:00,True,False,False,False,False,False
1946,el danubio,,-75.851243778808,3.626733101284147,POINT Z (-75.851243778808 3.626733101284147 0),2016-09-09T00:00:00+00:00,True,False,False,False,False,False
1947,san pablo,,-75.83529809402214,3.627886425723496,POINT Z (-75.83529809402214 3.627886425723496 0),2016-09-09T00:00:00+00:00,True,False,False,False,False,False
1948,finca el paraíso,Finca,-75.81210233215859,3.6329907941119854,POINT Z (-75.81210233215859 3.632990794111985 0),2016-09-09T00:00:00+00:00,True,False,False,False,False,False
1949,la playa,,-75.85370896922063,3.647470512054748,POINT Z (-75.85370896922063 3.647470512054748 0),2016-09-09T00:00:00+00:00,True,False,False,False,False,False
1950,escuela la albania,Escuela,-75.86207765661075,3.606691852167818,POINT Z (-75.86207765661075 3.606691852167818 0),2016-09-09T00:00:00+00:00,True,False,False,False,False,False
1951,vereda miraflores,Vereda,-75.83802694919719,4.012746574695772,POINT Z (-75.83802694919719 4.012746574695772 0),2015-01-05T00:00:00+00:00,True,False,False,False,False,False
1952,vereda tibi,Vereda,-75.82947496208035,4.046645573554357,POINT Z (-75.82947496208035 4.046645573554357 0),2015-01-05T00:00:00+00:00,True,False,False,False,False,False
1953,inspección de policía san josé de las hermosas,Inspección de policía,-75.69435874343773,3.9053320131694567,POINT Z (-75.69435874343773 3.905332013169457 0),2014-12-05T00:00:00+00:00,True,False,False,False,False,False
1954,vereda maquito,Vereda,-75.3797456300701,3.847986661350778,POINT Z (-75.3797456300701 3.847986661350778 0),2015-03-04T00:00:00+00:00,True,False,False,False,False,False
1955,vereda ventaquemada,Vereda,-75.30777685652895,3.8240952168203104,POINT Z (-75.30777685652895 3.82409521682031 0),2015-03-04T00:00:00+00:00,True,False,False,False,False,False
1956,olaya herrera,,-75.33197444775162,3.8123493597412006,POINT Z (-75.33197444775162 3.812349359741201 0),2015-03-04T00:00:00+00:00,True,False,False,False,False,False
1957,el llano,,-75.33461587331357,3.8194359259147177,POINT Z (-75.33461587331357 3.819435925914718 0),2015-03-04T00:00:00+00:00,True,False,False,False,False,False
1958,cabecera del llano,,-75.33962748317063,3.8222831272399365,POINT Z (-75.33962748317063 3.822283127239936 0),2015-03-04T00:00:00+00:00,True,False,False,False,False,False
1959,vereda el maco,Vereda,-75.37977364840094,3.829341003765955,POINT Z (-75.37977364840094 3.829341003765955 0),2015-03-04T00:00:00+00:00,True,False,False,False,False,False
1960,vereda chontaduro,Vereda,-75.37846847700031,3.815758999329905,POINT Z (-75.37846847700031 3.815758999329905 0),2015-03-04T00:00:00+00:00,True,False,False,False,False,False
1961,vereda yaguará,Vereda,-75.3214692564237,3.788796422370224,POINT Z (-75.3214692564237 3.788796422370224 0),2015-03-04T00:00:00+00:00,True,False,False,False,False,False
1962,lemaya,,-75.38484151404438,3.7901250059862184,POINT Z (-75.38484151404438 3.790125005986218 0),2015-03-04T00:00:00+00:00,True,False,False,False,False,False
1963,vereda llano largo,Vereda,-75.2955644961382,3.807088257552745,POINT Z (-75.2955644961382 3.807088257552745 0),2015-03-04T00:00:00+00:00,True,False,False,False,False,False
1964,el maco,,-75.40640016428443,3.866107131251311,POINT Z (-75.40640016428443 3.866107131251311 0),2015-03-04T00:00:00+00:00,True,False,False,False,False,False
1965,vereda los guayabos,Vereda,-75.37581811090651,3.8712863773258857,POINT Z (-75.37581811090651 3.871286377325886 0),2015-03-04T00:00:00+00:00,True,False,False,False,False,False
1966,vereda alto redondo,Vereda,-75.42167851344016,3.8057005376862887,POINT Z (-75.42167851344016 3.805700537686289 0),2015-03-04T00:00:00+00:00,True,False,False,False,False,False
1967,vereda playa verde,Vereda,-75.32223474719993,3.8651882706447696,POINT Z (-75.32223474719993 3.86518827064477 0),2015-03-04T00:00:00+00:00,True,False,False,False,False,False
1968,vereda lemaya,Vereda,-75.37762984968698,3.801521621441218,POINT Z (-75.37762984968698 3.801521621441218 0),2015-03-04T00:00:00+00:00,True,False,False,False,False,False
1969,vereda tetuán calarca,Vereda,-75.42363505975479,3.768810588176164,POINT Z (-75.42363505975479 3.768810588176164 0),2015-04-21T00:00:00+00:00,True,False,False,False,False,False
1970,vereda guaini,Vereda,-75.36878453779012,3.698467516095244,POINT Z (-75.36878453779012 3.698467516095244 0),2015-04-21T00:00:00+00:00,True,False,False,False,False,False
1971,vereda yaguará,Vereda,-75.32904425495383,3.7710047670238493,POINT Z (-75.32904425495383 3.771004767023849 0),2015-04-21T00:00:00+00:00,True,False,False,False,False,False
1972,vereda la calera,Vereda,-75.29791966559041,3.7680431068690905,POINT Z (-75.29791966559041 3.76804310686909 0),2015-04-21T00:00:00+00:00,True,False,False,False,False,False
1973,vereda tamarco,Vereda,-75.31171161598803,3.710241206701726,POINT Z (-75.31171161598803 3.710241206701726 0),2015-04-21T00:00:00+00:00,True,False,False,False,False,False
1974,vereda libertad,Vereda,-75.38684131014159,3.695262926368848,POINT Z (-75.38684131014159 3.695262926368848 0),2015-04-21T00:00:00+00:00,True,False,False,False,False,False
1975,vereda pipini,Vereda,-75.41281787546514,3.718885993389991,POINT Z (-75.41281787546514 3.718885993389991 0),2015-04-21T00:00:00+00:00,True,False,False,False,False,False
1976,vereda maica,Vereda,-75.34449097766884,3.757806724249956,POINT Z (-75.34449097766884 3.757806724249956 0),2015-04-21T00:00:00+00:00,True,False,False,False,False,False
1977,vereda la ceiba,Vereda,-75.32580110579079,3.744312208808571,POINT Z (-75.32580110579079 3.744312208808571 0),2015-04-21T00:00:00+00:00,True,False,False,False,False,False
1978,vereda batatas,Vereda,-75.39880360736525,3.5130599338511472,POINT Z (-75.39880360736525 3.513059933851147 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
1979,vereda negro,Vereda,-75.37808607383272,3.517215513898539,POINT Z (-75.37808607383272 3.517215513898539 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
1980,vereda caldera,Vereda,-75.38250988427956,3.5274636682065794,POINT Z (-75.38250988427956 3.527463668206579 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
1981,vereda paipa,Vereda,-75.33369364025955,3.5449196699823124,POINT Z (-75.33369364025955 3.544919669982312 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
1982,sector nuevo horizonte,Sector,-75.42742584458499,3.547612625480577,POINT Z (-75.42742584458499 3.547612625480577 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
1983,vereda paipa,Vereda,-75.35186853014645,3.5502339699135725,POINT Z (-75.35186853014645 3.550233969913573 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
1984,vereda villita,Vereda,-75.41219856965472,3.55203822993841,POINT Z (-75.41219856965472 3.55203822993841 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
1985,vereda anape,Vereda,-75.38479070251842,3.556637636433699,POINT Z (-75.38479070251842 3.556637636433699 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
1986,vereda paipa,Vereda,-75.36727291863406,3.5739180804492214,POINT Z (-75.36727291863406 3.573918080449221 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
1987,vereda paipa,Vereda,-75.37904831674848,3.576911708599859,POINT Z (-75.37904831674848 3.576911708599859 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
1988,inspeccion de policia balsillas,,-75.31413930552719,3.5855542906019915,POINT Z (-75.31413930552719 3.585554290601991 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
1989,vereda horizonte,Vereda,-75.42009004077808,3.5880663396622094,POINT Z (-75.42009004077808 3.588066339662209 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
1990,ataco,,-75.38217630595197,3.592106666654834,POINT Z (-75.38217630595197 3.592106666654834 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
1991,vereda beltrán,Vereda,-75.29657432599133,3.595493082472506,POINT Z (-75.29657432599133 3.595493082472506 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
1992,vereda la zeta,Vereda,-75.35908825831893,3.5964692166673773,POINT Z (-75.35908825831893 3.596469216667377 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
1993,vereda apone,Vereda,-75.33801942622497,3.5978334953771376,POINT Z (-75.33801942622497 3.597833495377138 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
1994,santa gertrudis o el molino,,-75.39968378748742,3.597977886528984,POINT Z (-75.39968378748742 3.597977886528984 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
1995,vereda potreritos,Vereda,-75.30551442236595,3.5286777515255134,POINT Z (-75.30551442236595 3.528677751525513 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
1996,vereda santa rita,Vereda,-75.30291409936282,3.5670078280284274,POINT Z (-75.30291409936282 3.567007828028427 0),2015-10-31T00:00:00+00:00,True,False,False,False,False,False
1997,vereda de peñas blancas,Vereda,-75.82773559213615,3.9461353591176414,POINT Z (-75.82773559213615 3.946135359117641 0),2014-12-05T00:00:00+00:00,True,False,False,False,False,False
1998,vereda el recreo,Vereda,-75.66341026168354,4.017842622915565,POINT Z (-75.66341026168354 4.017842622915565 0),2015-03-26T00:00:00+00:00,True,False,False,False,False,False
1999,vereda cucuanita,Vereda,-75.61958887247914,4.001591122977047,POINT Z (-75.61958887247914 4.001591122977047 0),2015-03-26T00:00:00+00:00,True,False,False,False,False,False
2000,valles de normandía,,-75.620854320193,3.964623727395878,POINT Z (-75.620854320193 3.964623727395878 0),2015-03-26T00:00:00+00:00,True,False,False,False,False,False
2001,roncesvalles,,-75.6066844412514,4.013099795958535,POINT Z (-75.6066844412514 4.013099795958535 0),2015-03-26T00:00:00+00:00,True,False,False,False,False,False
2002,caserío olini,Río,-75.28934930651704,3.71969792850309,POINT Z (-75.28934930651704 3.71969792850309 0),2015-04-23T00:00:00+00:00,True,False,False,False,False,False
2003,vereda meche,Vereda,-75.26665475152643,3.711067106471213,POINT Z (-75.26665475152643 3.711067106471213 0),2015-04-23T00:00:00+00:00,True,False,False,False,False,False
2004,vereda potrerogrande (el cerro),Vereda,-75.25363847759144,3.6959163602548775,POINT Z (-75.25363847759144 3.695916360254877 0),2015-04-23T00:00:00+00:00,True,False,False,False,False,False
2005,vereda buenavista,Vereda,-75.23386119133555,3.7350877419518347,POINT Z (-75.23386119133555 3.735087741951835 0),2015-04-23T00:00:00+00:00,True,False,False,False,False,False
2006,caserío buenavista,Río,-75.22855385903766,3.750090103257774,POINT Z (-75.22855385903766 3.750090103257774 0),2015-04-23T00:00:00+00:00,True,False,False,False,False,False
2007,vereda mesa del limón,Vereda,-75.25682353438425,3.7707621654144607,POINT Z (-75.25682353438425 3.770762165414461 0),2015-04-23T00:00:00+00:00,True,False,False,False,False,False
2008,inspección departamental guaipa,Inspección departamental,-75.22479178915675,3.778700840294076,POINT Z (-75.22479178915675 3.778700840294076 0),2015-04-23T00:00:00+00:00,True,False,False,False,False,False
2009,vereda totarco dinde,Vereda,-75.20457366110111,3.758607903098938,POINT Z (-75.20457366110111 3.758607903098938 0),2015-04-23T00:00:00+00:00,True,False,False,False,False,False
2010,vereda chenche zaragoza,Vereda,-75.169459866465,3.767840041808627,POINT Z (-75.169459866465 3.767840041808627 0),2015-04-23T00:00:00+00:00,True,False,False,False,False,False
2011,vereda agua fria,Vereda,-75.16370221211521,3.7399331104180997,POINT Z (-75.16370221211521 3.7399331104181 0),2015-04-23T00:00:00+00:00,True,False,False,False,False,False
2012,vereda totarco,Vereda,-75.19804841601847,3.705986042444975,POINT Z (-75.19804841601847 3.705986042444975 0),2015-04-23T00:00:00+00:00,True,False,False,False,False,False
2013,caserío piedras,Río,-75.16792833322762,3.6996483428837115,POINT Z (-75.16792833322762 3.699648342883711 0),2015-04-23T00:00:00+00:00,True,False,False,False,False,False
2014,caserío molinos,Río,-75.17764610282462,3.7066405285640696,POINT Z (-75.17764610282462 3.70664052856407 0),2015-04-23T00:00:00+00:00,True,False,False,False,False,False
2015,caserío dinde totarco,Río,-75.1923356483055,3.7167278642262698,POINT Z (-75.1923356483055 3.71672786422627 0),2015-04-23T00:00:00+00:00,True,False,False,False,False,False
2016,vereda chenche amayarco,Vereda,-75.18120643668489,3.7693519933158615,POINT Z (-75.18120643668489 3.769351993315861 0),2015-04-23T00:00:00+00:00,True,False,False,False,False,False
2017,vereda chenche valsillas,Vereda,-75.17431039887018,3.7487531407363774,POINT Z (-75.17431039887018 3.748753140736377 0),2015-04-23T00:00:00+00:00,True,False,False,False,False,False
2018,vereda san cayetano,Vereda,-75.25706159552907,3.7503057070671546,POINT Z (-75.25706159552907 3.750305707067155 0),2015-04-23T00:00:00+00:00,True,False,False,False,False,False
2019,vereda el diamante,Vereda,-75.56448394130697,4.012139569584336,POINT Z (-75.56448394130697 4.012139569584336 0),2015-03-26T00:00:00+00:00,True,False,False,False,False,False
2020,vereda la lejía,Vereda,-75.58923787676113,3.965498059265556,POINT Z (-75.58923787676113 3.965498059265556 0),2015-03-26T00:00:00+00:00,True,False,False,False,False,False
2021,vereda san jorge,Vereda,-75.49112623702167,3.9565861282262107,POINT Z (-75.49112623702167 3.956586128226211 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
2022,vereda el diamante,Vereda,-75.44084100840932,3.953286120947803,POINT Z (-75.44084100840932 3.953286120947803 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
2023,vereda el jardín,Vereda,-75.4709136772908,3.9330724697620787,POINT Z (-75.4709136772908 3.933072469762079 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
2024,vereda la laguna,Vereda,-75.48784937787583,3.933851787789762,POINT Z (-75.48784937787583 3.933851787789762 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
2025,vereda lejía alta,Vereda,-75.51418896211644,3.9272139558771975,POINT Z (-75.51418896211644 3.927213955877197 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
2026,vereda san josé,Vereda,-75.50876235342845,3.9117792005131182,POINT Z (-75.50876235342845 3.911779200513118 0),2015-04-28T00:00:00+00:00,True,False,False,False,False,False
