,geographic_name,geometry,site_type,date_mod,dictionary,geo_database,google_maps,open_street_maps,aerial_photograph,cartographic_sheet,longitude,latitude
1435,La Estrella,POINT Z (-75.62444077508995 3.982528886634427 0),,2015-03-27T00:00:00+00:00,False,True,False,False,False,False,-75.62444077508995,3.982528886634427
1436,Los Planes,POINT Z (-75.63444547965695 3.98175957772361 0),,2015-03-27T00:00:00+00:00,False,True,False,False,False,False,-75.63444547965695,3.98175957772361
1437,Los Planes,POINT Z (-75.64069929313652 3.980782666181375 0),,2015-03-27T00:00:00+00:00,False,True,False,False,False,False,-75.64069929313652,3.9807826661813746
1438,Los Cristales,POINT Z (-75.64807783882024 3.98501494908078 0),,2015-03-27T00:00:00+00:00,False,True,False,False,False,False,-75.64807783882024,3.9850149490807802
1439,Portugal,POINT Z (-75.6503526146369 3.980766002977346 0),,2015-03-27T00:00:00+00:00,True,True,False,False,False,False,-75.6503526146369,3.9807660029773464
1440,El Cairo,POINT Z (-75.65972049796382 3.972192656999547 0),,2015-03-27T00:00:00+00:00,False,True,False,False,False,False,-75.65972049796382,3.972192656999547
1441,Las Marías,POINT Z (-75.65833100642141 3.975522275969906 0),,2015-03-27T00:00:00+00:00,False,True,False,False,False,False,-75.6583310064214,3.975522275969906
1442,Carrizales,POINT Z (-75.65341007034868 3.97703745302774 0),,2015-03-27T00:00:00+00:00,True,True,False,False,False,False,-75.65341007034868,3.9770374530277404
1443,La Selva,POINT Z (-75.61338782292242 3.972680853147404 0),,2015-03-27T00:00:00+00:00,False,True,False,False,False,False,-75.61338782292242,3.972680853147404
1444,Hospital Santa Lucía,POINT Z (-75.60669876000387 4.011357550337694 0),Hospital,2015-03-27T00:00:00+00:00,False,True,False,False,False,False,-75.60669876000387,4.011357550337694
1445,La Selva,POINT Z (-75.61200619282191 3.987206034725328 0),,2015-03-27T00:00:00+00:00,False,True,False,False,False,False,-75.61200619282191,3.987206034725328
1446,Betania,POINT Z (-75.62712423476079 4.044624960738488 0),,2015-03-27T00:00:00+00:00,False,True,False,False,False,False,-75.62712423476079,4.044624960738488
1447,Colegio Juan XXIII,POINT Z (-75.60408925201389 4.011620204216329 0),Colegio,2015-03-27T00:00:00+00:00,False,True,False,False,False,False,-75.60408925201389,4.011620204216329
1448,Hacienda La Camelia,POINT Z (-75.65469951061452 4.050933685709578 0),Hacienda,2015-03-27T00:00:00+00:00,False,True,False,False,False,False,-75.65469951061452,4.050933685709578
1449,El Orinoco,POINT Z (-75.59427033018424 4.046040308613005 0),,2015-03-27T00:00:00+00:00,False,True,False,False,False,False,-75.59427033018424,4.046040308613005
1450,Alcaldía,POINT Z (-75.60404966660279 4.010875620954796 0),Alcaldía,2015-03-27T00:00:00+00:00,False,True,False,False,False,False,-75.60404966660279,4.010875620954796
1451,Las Azules,POINT Z (-75.67752329835851 3.969371140293353 0),,2015-03-27T00:00:00+00:00,False,True,False,False,False,False,-75.67752329835851,3.969371140293353
1452,Casezinc (Amberes),POINT Z (-75.67494768091336 3.992927931124617 0),,2015-03-27T00:00:00+00:00,False,True,False,False,False,False,-75.67494768091336,3.992927931124617
1453,Los Mangos,POINT Z (-75.19052337184993 3.702555442108979 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.19052337184993,3.7025554421089786
1454,El Salto ó Montañuela,POINT Z (-75.19578551441556 3.703078896351879 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.19578551441556,3.7030788963518786
1455,Hacienda El Danubio,POINT Z (-75.19683038717619 3.715488610478004 0),Hacienda,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.19683038717619,3.7154886104780043
1456,Tamarindo,POINT Z (-75.18082021137826 3.706455832015628 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.18082021137826,3.706455832015628
1457,Dinde,POINT Z (-75.18882166696035 3.725711838875714 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.18882166696035,3.725711838875714
1458,La Joya,POINT Z (-75.28830867744021 3.702943393614502 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.28830867744021,3.7029433936145018
1459,El Salado,POINT Z (-75.28808032157129 3.699419221277608 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.28808032157129,3.6994192212776085
1460,Los Guamos,POINT Z (-75.28955442670627 3.695823609221875 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.28955442670627,3.6958236092218755
1461,La Flor,POINT Z (-75.27893001935783 3.698533306438283 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.27893001935783,3.6985333064382835
1462,Las Flores,POINT Z (-75.27423874665303 3.701269431433015 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.27423874665303,3.701269431433015
1463,La Fortuna,POINT Z (-75.27471780749923 3.706545162828716 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.27471780749923,3.7065451628287165
1464,Las Brisas,POINT Z (-75.27129181878145 3.719129190618202 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.27129181878145,3.7191291906182022
1465,Malnombre,POINT Z (-75.27081781483398 3.743040105982633 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.27081781483398,3.7430401059826326
1466,Las Delicias,POINT Z (-75.19350912940322 3.716526832388047 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.19350912940322,3.7165268323880474
1467,La Esperanza,POINT Z (-75.19308252899937 3.746914288435657 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.19308252899937,3.7469142884356565
1468,Plaza de Mercado,POINT Z (-75.17735633121502 3.764869888562044 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.17735633121502,3.7648698885620435
1469,San Isidro,POINT Z (-75.17723488018261 3.765223780957049 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.17723488018261,3.7652237809570495
1470,Buenavista,POINT Z (-75.22722728823769 3.752810371136135 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.22722728823769,3.752810371136135
1471,El Guiche,POINT Z (-75.22599604442925 3.759531416741439 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.22599604442925,3.7595314167414386
1472,El Puente,POINT Z (-75.24610200641868 3.739509590778479 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.24610200641868,3.7395095907784786
1473,El Tumbe,POINT Z (-75.25214187906809 3.750492610439409 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.25214187906809,3.750492610439409
1474,El Porvenir,POINT Z (-75.27682603520701 3.703022776023423 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.27682603520701,3.703022776023423
1475,Santa Rosa,POINT Z (-75.27223563353336 3.708617605164013 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.27223563353336,3.7086176051640134
1476,La Perla,POINT Z (-75.25042480715501 3.743182186975866 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.25042480715501,3.743182186975866
1477,El Diviso,POINT Z (-75.25040537879649 3.741506333066793 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.25040537879649,3.7415063330667926
1478,Meche San Cayetano,POINT Z (-75.25198472568194 3.739310020880386 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.25198472568194,3.7393100208803856
1479,Las Brisas,POINT Z (-75.25377150516258 3.737908174626392 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.25377150516258,3.737908174626392
1480,Campamento O.O.P.P.,POINT Z (-75.24644830847917 3.740457730461371 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.24644830847917,3.7404577304613706
1481,Chandué,POINT Z (-75.2527213966017 3.733805314267777 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.2527213966017,3.733805314267777
1482,El Carbón,POINT Z (-75.25304528269942 3.73498932079339 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.25304528269942,3.7349893207933897
1483,Las Flores,POINT Z (-75.24585656000747 3.73517171598327 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.24585656000747,3.7351717159832702
1484,El Reflejo,POINT Z (-75.24501735304419 3.737833515320935 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.24501735304419,3.7378335153209354
1485,San Cayetano,POINT Z (-75.25774358483083 3.737330520849503 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.25774358483083,3.7373305208495027
1486,San Roque,POINT Z (-75.26360319277933 3.720721527421894 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.26360319277933,3.720721527421894
1487,El Guamito,POINT Z (-75.27481973598036 3.691274993966449 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.27481973598036,3.691274993966449
1488,Hacienda Bonanza,POINT Z (-75.24578368114371 3.699399477440095 0),Hacienda,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.2457836811437,3.6993994774400947
1489,Hacienda El Diamante,POINT Z (-75.24328089555489 3.705588009478706 0),Hacienda,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.24328089555489,3.705588009478706
1490,Cayá,POINT Z (-75.23804925164353 3.729247387846351 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.23804925164353,3.7292473878463506
1491,La Esperanza,POINT Z (-75.22357386252455 3.746906525733312 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.22357386252455,3.7469065257333116
1492,San Rafael,POINT Z (-75.22943576862561 3.744687321790634 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.2294357686256,3.744687321790634
1493,El Naranjal,POINT Z (-75.22970268051471 3.751511477552616 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.2297026805147,3.751511477552616
1494,Miraflores,POINT Z (-75.22966778463629 3.751131423665301 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.22966778463629,3.751131423665301
1495,Las Palmeras,POINT Z (-75.22918639707865 3.751270277988361 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.22918639707865,3.7512702779883607
1496,Las Brisas,POINT Z (-75.2274929526717 3.755685133493727 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.2274929526717,3.755685133493727
1497,Cuatro Pesos,POINT Z (-75.22562752623436 3.751447745558588 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.22562752623436,3.7514477455585884
1498,Meché,POINT Z (-75.24620172791539 3.750400331033211 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.24620172791539,3.750400331033211
1499,El Cafetal,POINT Z (-75.24078727256295 3.752798299818117 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.24078727256295,3.752798299818117
1500,El Lote,POINT Z (-75.24328667311001 3.756993306961216 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.24328667311,3.7569933069612156
1501,El Balcón,POINT Z (-75.24354631027774 3.758236913958414 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.24354631027774,3.758236913958414
1502,El Cercado,POINT Z (-75.24516717004909 3.761361902696907 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.24516717004909,3.761361902696907
1503,Pilacó,POINT Z (-75.24447312491738 3.769707690737759 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.24447312491738,3.769707690737759
1504,Guacharaco,POINT Z (-75.25917661454029 3.768392006875793 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.2591766145403,3.7683920068757932
1505,Martilandia,POINT Z (-75.25866120290362 3.768807358133932 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.25866120290362,3.7688073581339316
1506,Chircal El Tamarindo,POINT Z (-75.21281991620805 3.764670163273209 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.21281991620805,3.764670163273209
1507,Aceitunos,POINT Z (-75.21581253921953 3.764631692695904 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.21581253921953,3.7646316926959043
1508,Hacienda La Biana,POINT Z (-75.21313036464579 3.752040028254032 0),Hacienda,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.21313036464579,3.752040028254032
1509,Yaima,POINT Z (-75.23290662330992 3.717204753898556 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.23290662330992,3.717204753898556
1510,El Verdal,POINT Z (-75.1992113746355 3.748161997876676 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.1992113746355,3.7481619978766765
1511,El Aceitunar,POINT Z (-75.19792804988296 3.753346873782696 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.19792804988296,3.7533468737826956
1512,Providencia,POINT Z (-75.19022806012079 3.771031588958491 0),,2015-04-23T00:00:00+00:00,True,True,False,False,False,False,-75.19022806012079,3.771031588958491
1513,Chencho Amayarco,POINT Z (-75.17975567533956 3.772738161971859 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.17975567533956,3.7727381619718594
1514,Zaragoza,POINT Z (-75.17738251434852 3.779878958193847 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.17738251434852,3.7798789581938466
1515,El Guayabo,POINT Z (-75.16427453933498 3.77158931326145 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.16427453933498,3.7715893132614497
1516,La Laguna,POINT Z (-75.16563268993542 3.774542079303112 0),Laguna,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.16563268993542,3.774542079303112
1517,El Recreo,POINT Z (-75.16268180724178 3.777098548852401 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.16268180724178,3.7770985488524014
1518,El Dilubio,POINT Z (-75.1751940462329 3.759470472726841 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.1751940462329,3.7594704727268407
1519,Chenche Balsillas,POINT Z (-75.17010502567541 3.747244350537073 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.17010502567541,3.747244350537073
1520,San José,POINT Z (-75.1870162743308 3.727061258600158 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.1870162743308,3.727061258600158
1521,Lomitas,POINT Z (-75.19266426085439 3.718812746207534 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.19266426085439,3.7188127462075338
1522,Los Guasimos,POINT Z (-75.19258081379161 3.707133283427121 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.19258081379161,3.707133283427121
1523,Guaguarco,POINT Z (-75.19315826192222 3.701310045677714 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.19315826192222,3.701310045677714
1524,Gualanday,POINT Z (-75.18170764322699 3.704037006017178 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.18170764322699,3.704037006017178
1525,Bogotacito,POINT Z (-75.17604093710119 3.711110601740196 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.17604093710119,3.711110601740196
1526,Hacienda El Carmen,POINT Z (-75.17984532757768 3.698527796284928 0),Hacienda,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.17984532757768,3.6985277962849277
1527,Playa Rica,POINT Z (-75.16125374695878 3.698291618034093 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.16125374695878,3.6982916180340926
1528,El Tigre,POINT Z (-75.19594699909129 3.692453142557357 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.19594699909129,3.6924531425573575
1529,Balsal,POINT Z (-75.16742461110374 3.703305387349861 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.16742461110374,3.703305387349861
1530,Anape,POINT Z (-75.16867765184946 3.704601329189628 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.16867765184946,3.704601329189628
1531,Bocanas,POINT Z (-75.16975246168028 3.703618599711445 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.16975246168028,3.7036185997114455
1532,La Cima,POINT Z (-75.17699304024802 3.704212784108095 0),,2015-04-23T00:00:00+00:00,True,True,False,False,False,False,-75.17699304024802,3.7042127841080945
1533,Chenche Amayarco,POINT Z (-75.17819285693167 3.776432340870317 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.17819285693167,3.776432340870317
1534,Hacienda la Joya,POINT Z (-75.24147236669181 3.753421680905516 0),Hacienda,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.24147236669181,3.7534216809055163
1535,Caliche-Balsillas,POINT Z (-75.17453477149961 3.734158971434526 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.17453477149961,3.7341589714345256
1536,Careperro,POINT Z (-75.17646181914452 3.72979153304049 0),,2015-04-23T00:00:00+00:00,False,True,False,False,False,False,-75.17646181914452,3.7297915330404896
1537,Hacienda San José,POINT Z (-75.58063104929053 4.044148856282369 0),Hacienda,2015-03-27T00:00:00+00:00,False,True,False,False,False,False,-75.58063104929053,4.044148856282369
1538,Hacienda El Carmen,POINT Z (-75.5699059968539 4.03741495558801 0),Hacienda,2015-03-27T00:00:00+00:00,False,True,False,False,False,False,-75.5699059968539,4.03741495558801
